"role.madmate.isSecondaryRole" : "Is Secondary Role"
"role.madmate.canUseVents" : "Can Use Vents"
"role.madmate.canMoveInVent" : "Can Move In Vent"
"role.madmate.hasImpostorVision" : "Has Impostor Vision"
"role.madmate.ignoreBlackout" : "Ignore Black Out"
"role.madmate.canInvokeSabotage" : "Can Invoke Sabotage"
"role.madmate.canFixLightsAndComms" : "Can Fix Lights And Comms"
"role.madmate.involveNonImpostorPlayerOnExile" : "Exile Non-Impostor Player On Exile"
"role.madmate.canKnowImpostorsByTasks" : "Knows Impostors On Task Completion"
"role.madmate.numOfTasksRequired" : "Number Of Tasks Required"

"role.impostor.name" : "Impostor"
"role.impostor.short" : "I"
"role.impostor.description" : "Kill the Crewmates"
"role.impostor.hint" : "Kill the Crewmates."
"role.impostor.info" : "You're standard impostor. You have no special abilities."

"role.banshee.name" : "Banshee"
"role.banshee.short" : "Ba"
"role.banshee.description" : "The Death Creeps"
"role.banshee.hint" : "Predict The Death."
"role.banshee.info" : "You can predict the death. After a meeting, you can kill all the predicated remotely."
"role.banshee.weepCoolDown" : "Weep Cool Down"
"role.banshee.weepDuration" : "Weep Duration"
"role.banshee.killRootTime" : "Kill Root Time"
"role.banshee.minWeepNoticeRange" : "Min of Weep Notice Range"
"role.banshee.fuzzinessWeepNotice" : "Fuzziness Weep Notice"
"role.banshee.help.weepRange" : "Show Weep Range"

"role.bountyHunter.name" : "Bounty Hunter"
"role.bountyHunter.short" : "BH"
"role.bountyHunter.description" : "Hunt Your Bounty Down"
"role.bountyHunter.hint" : "Kill Your Bounty."
"role.bountyHunter.info" : "You can use very short kill cool down by killing your bounty.\nBut if you kill other players, you'll get long kill cool down."
"role.bountyHunter.changingBountyInterval" : "Changing Bounty Interval"
"role.bountyHunter.killCoolDownMultiplierAfterKillingBounty" : "Kill C.D. Odds After (Bounty)"
"role.bountyHunter.killCoolDownMultiplierAfterKillingOthers" : "Kill C.D. Odds After (Others)"
"role.bountyHunter.showArrowPointingTowardsTheBounty" : "Show Arrow Pointing Towards The Bounty"
"role.bountyHunter.bountyArrowUpdateInterval" : "Bounty Arrow Update Interval"

"role.camouflager.name" : "Camouflager"
"role.camouflager.short" : "Ca"
"role.camouflager.description" : "Camouflage and Kill the Crewmates"
"role.camouflager.hint" : "Camouflage to Hide Identities."
"role.camouflager.info" : "The camouflage changes the look of all players to the same."
"role.camouflager.help.camo" : "Invoke camouflage."
"role.camouflager.camouflageCoolDown" : "Camouflage Cool Down"
"role.camouflager.camouflageDuration" : "Camouflage Duration"

"role.cleaner.name" : "Cleaner"
"role.cleaner.short" : "Cl"
"role.cleaner.description" : "Kill Everyone and Leave No Traces"
"role.cleaner.hint" : "Clean Dead Body."
"role.cleaner.info" : "You can remove the dead bodies.\nWhen you kill or clean anyone, \nboth of clean cool down and kill cool down start."
"role.cleaner.help.clean" : "Clean dead body."
"role.cleaner.cleanCoolDown" : "Clean Cool Down"

"role.covert.name" : "Covert"
"role.covert.short" : "Co"
"role.covert.description" : "The Last To Stand Will Be The Winner"
"role.covert.hint" : "Hide Yourself."
"role.covert.info" : "When other Impostors are dead, you'll be able to kill."

"role.damned.name" : "Damned"
"role.damned.short" : "Da"
"role.damned.description" : "Kill The Crewmates"
"role.damned.hint" : "Kill the Crewmates."
"role.damned.info" : "You were cursed. You became an impostor.\nNow is the time of rebellion."
"role.damned.message.killed" : "You'll be an impostor at the end of the next meeting..."

"role.disturber.name" : "Disturber"
"role.disturber.short" : "Di"
"role.disturber.description" : "Let's Disturb"
"role.disturber.hint" : "Disturb by Bolts."
"role.disturber.info" : "You can use bolts to prevent players from freely moving."
"role.disturber.help.disturb" : "Place bolts / Disturb." 
"role.disturber.disturbCoolDown" : "Disturb Cool Down"
"role.disturber.disturbDuration" : "Disturb Duration"
"role.disturber.countOfBolts" : "Number Of Bolts"

"role.eraser.name" : "Eraser"
"role.eraser.short" : "E"
"role.eraser.description" : "Kill the Crewmates and Erase Their Roles"
"role.eraser.hint" : "Erase Crewmates' Role."
"role.eraser.info" : "You can remove other player's role."
"role.eraser.help.erase" : "Erase the role."
"role.eraser.canEraseSecretRole" : "Can Erase Secret Roles"
"role.eraser.eraseDuration" : "Erase Duration"
"role.eraser.eraseCoolDown" : "Erase Cool Down"
"role.eraser.eraseCoolDownAddition" : "Erase Cool Down Addition"
"role.eraser.eraserCanGuessCrewmate" : "Eraser Can Guess Crewmate"

"role.evilAce.name" : "Evil Ace"
"role.evilAce.short" : "A"
"role.evilAce.description" : "Kill the Crewmates"
"role.evilAce.hint" : "Kill the Crewmates."
"role.evilAce.info" : "If you're the last impostor, your kill cooldown will be shorter."
"role.evilAce.killCoolDown" : "Kill C.D. Odds"
"role.evilAce.canKnowDeadNonImpostorsRoles" : "Can Know Dead Non-Impostors Roles"
"role.evilAce.canKnowRolesOnlyMyMurders" : "Can Know Roles Only My Murders"

"role.evilGuesser.name" : "Evil Guesser"
"role.evilGuesser.short" : "EG"
"role.evilGuesser.description" : "Guess and Shoot"
"role.evilGuesser.hint" : "Guess Role at Meetings"
"role.evilGuesser.info" : "You can guess other alive players.\nIf your guess is correct, guessed player will die."

"role.evilTracker.name" : "Evil Tracker"
"role.evilTracker.short" : "Tk"
"role.evilTracker.description" : "A Stranger Is Watching"
"role.evilTracker.hint" : "Monitor Movement of crewmates."
"role.evilTracker.info" : "You can track a player.\nIn a meeting, you can know selected player's progress of tasks."

"role.evilTrapper.name" : "Evil Trapper"
"role.evilTrapper.short" : "Tp"
"role.evilTrapper.description" : "Entrap and Kill Crewmates"
"role.evilTrapper.hint" : "Place Various Traps."
"role.evilTrapper.info" : "You can place some traps.\nKinds of traps can change."

"role.executioner.name" : "Executioner"
"role.executioner.short" : "Ex"
"role.executioner.description" : "Hello, from Thy Own Spirit"
"role.executioner.hint" : "Kill Crewmates Far Away."
"role.executioner.info" : "You can kill crewmates far away.\nYou must orient in the direction the player is."
"role.executioner.help.killRange" : "Show Kill Range"
"role.executioner.killCoolDownOddsOnFailed" : "Kill C.D. Odds On Failed"

"role.jailer.name" : "Jailer"
"role.jailer.short" : "J"
"role.jailer.description" : "Be Under the Control"
"role.jailer.hint" : "Make Good Use of the Remote Admin."
"role.jailer.info" : "You can use admin anywhere."
"role.jailer.canMoveWithLookingMap" : "Can Move With Remote Admin"
"role.jailer.canIdentifyImpostors" : "Can Identify Impostors And Dead Bodies In Map"
"role.jailer.ignoreCommSabotage" : "Ignore Comms. Sabotage"
"role.jailer.canInheritAbility" : "Other Impostors Can Inherit Ability"

"role.marionette.name" : "Marionette"
"role.marionette.short" : "Mr"
"role.marionette.description" : "There Is No Intention"
"role.marionette.hint" : "Confuse with the Decoy."
"role.marionette.info" : "You have a decoy that can swap positions and eyesight."
"role.marionette.help.decoy" : "Place a decoy."
"role.marionette.help.swap" : "Swap positions with the decoy."
"role.marionette.help.monitor" : "Monitor decoy's eyesight."
"role.marionette.help.destroy" : "Destroy the decoy."
"role.marionette.decoyDuration" : "Decoy Duration"
"role.marionette.swapCoolDown" : "Swap Cool Down"

"role.morphing.name" : "Morphing"
"role.morphing.short" : "Mo"
"role.morphing.description" : "Change Your Look to Not Get Caught"
"role.morphing.hint" : "Get Sample and Morph."
"role.morphing.info" : "You can morph other player by getting the sample."
"role.morphing.help.sample" : "Get sample."
"role.morphing.help.morph" : "Morph."
"role.morphing.morphCoolDown" : "Morph Cool Down"
"role.morphing.morphDuration" : "Morph Duration"
"role.morphing.canUseVent" : "Can Use Vents"

"role.ninja.name" : "Ninja"
"role.ninja.short" : "N"
"role.ninja.description" : "Hide and Kill"
"role.ninja.hint" : "Kill on the Quiet."
"role.ninja.info" : "Kill on the quiet."
"role.ninja.help.vent" : "Warp and enter the nearest vent."
"role.ninja.evasionCoolDown" : "Evasion Cool Down"

"role.painter.name" : "Painter"
"role.painter.short" : "P"
"role.painter.description" : "No One Knows You Anymore"
"role.painter.hint" : "Get Sample and Paint."
"role.painter.info" : "You can change other players' view."
"role.painter.help.sample" : "Get sample."
"role.painter.help.paint" : "Paint the sample to the player."
"role.painter.sampleCoolDown" : "Sample Cool Down"
"role.painter.paintCoolDown" : "Paint Cool Down"
"role.painter.changeLookImmediately" : "Change Look Immediately"

"role.raider.name" : "Raider"
"role.raider.short" : "Ra"
"role.raider.info" : "You can throw axes instead of killing.\nThrown axe murders players who hit the axe."
"role.raider.hint" : "Throw Axes to Kill Numerous Crewmates."
"role.raider.description" : "Run Rampage"
"role.raider.help.equip" : "Equip / unequip an axe."
"role.raider.help.axeSize" : "Show Axe Size"
"role.raider.throwCoolDown" : "Throw Cool Down"
"role.raider.axeSize" : "Axe Size"
"role.raider.axeSpeed" : "Axe Speed"
"role.raider.canKillImpostors" : "Can Kill Impostors"

"role.reaper.name" : "Reaper"
"role.reaper.short" : "Re"
"role.reaper.info" : "You can drag dead bodies, and all vents connect each other."
"role.reaper.hint" : "Drag and Hide Dead Body."
"role.reaper.description" : "Kill and Deceive the Crewmates"
"role.reaper.help.dragAndDrop" : "Drag and drop dead bodies."
"role.reaper.ventCoolDown" : "Vent Cool Down"
"role.reaper.ventDuration" : "Vent Duration"

"role.sniper.name" : "Sniper"
"role.sniper.short" : "Sn"
"role.sniper.description" : "Snipe and Shoot"
"role.sniper.hint" : "Shoot Crewmates."
"role.sniper.info" : "You can snipe crewmates with sniper rifle.\nBut you cannot kill by standard way."
"role.sniper.help.equip" : "Equip / unequip a rifle."
"role.sniper.help.shotEffective" : "Show Shot Effective Range"
"role.sniper.help.soundEffective" : "Show Sound Effective Range"
"role.sniper.help.shotSize" : "Show Shot Size"
"role.sniper.snipeCoolDown" : "Snipe Cool Down"
"role.sniper.shotSize" : "Shot Size"
"role.sniper.shotEffectiveRange" : "Shot Effective Range"
"role.sniper.canKillImpostors" : "Can Kill Impostors"
"role.sniper.soundEffectiveRange" : "Sound Effective Range"
"role.sniper.storeRifleOnFire" : "Store Rifle On Fire"
"role.sniper.showAimAssist" : "Show Aim Assist"
"role.sniper.aimAssistDelay" : "Aim Assist Delay"
"role.sniper.aimAssistDuration" : "Aim Assist Duration"
"role.sniper.nearMessage" : "There're some invisible players near you"

"role.arsonist.name" : "Arsonist"
"role.arsonist.short" : "A"
"role.arsonist.description" : "Let Them Burn"
"role.arsonist.hint" : "Douse the Alive to Burn."
"role.arsonist.info" : "You have to douse the alive with oil to win."
"role.arsonist.help.douse" : "Douse."
"role.arsonist.help.ignite" : "Ignite to win."
"role.arsonist.douseDuration" : "Douse Duration"
"role.arsonist.douseCoolDown" : "Douse Cool Down"
"role.arsonist.douseRange" : "Douse Range"
"role.arsonist.canUseVents" : "Can Use Vents"

"role.chainShifter.name" : "Chain Shifter"
"role.chainShifter.short" : "CS"
"role.chainShifter.description" : "Suffer The Calamity"
"role.chainShifter.hint" : "Let the Role Go."
"role.chainShifter.info" : "You'll lose if you don't shift the role with someone."
"role.chainShifter.help.shift" : "Shift the role."
"role.chainShifter.isGuessable" : "Is Guessable"
"role.chainShifter.guesserMode" : "Secondary Guesser Shift"
"role.chainShifter.guesserMode.dontShift" : "Remain"
"role.chainShifter.guesserMode.erase" : "Erase"
"role.chainShifter.guesserMode.shift" : "Shift"

"role.empiric.name" : "Empiric"
"role.empiric.short" : "E"
"role.empiric.description" : "Spread a Disease"
"role.empiric.hint" : "Spread a Disease."
"role.empiric.info" : "You win when all living players are infected.\nYou have to do your best to win."
"role.empiric.help.infect" : "Infect."
"role.empiric.maxInfectMyself" : "Max Infections"
"role.empiric.infectDuration" : "Infect Duration"
"role.empiric.infectRange" : "Infect Range"
"role.empiric.canInfectMyKiller" : "Infects Killer"
"role.empiric.coastingPhase" : "Immunity Time After Meetings"
"role.empiric.canUseVents" : "Can Use Vents"
"role.empiric.ventCoolDown" : "Vent Cool Down"
"role.empiric.ventDuration" : "Vent Duration"

"role.immoralist.name" : "Immoralist"
"role.immoralist.short" : "I"
"role.immoralist.description" : "Even If Costs My Life"
"role.immoralist.hint" : "Assist Spectre."
"role.immoralist.info" : "Assist Spectre to win."
"role.immoralist.showDeathFlash" : "Show Death Flash"
"role.immoralist.canKnowWhereIsDeadBodies" : "Can Know Where Is Dead Bodies"
"role.immoralist.canFixLightsAndComms" : "Can Fix Lights And Comms"

"role.jackal.name" : "Jackal"
"role.jackal.short" : "J"
"role.jackal.description" : "Kill all Crewmates and <color=#ff1919ff>Impostors</color> to Win"
"role.jackal.hint" : "Kill Everyone."
"role.jackal.info" : "You must kill everyone."
"role.jackal.help.sidekick" : "Create a sidekick."
"role.jackal.canCreateSidekick" : "Can Create Sidekick"
"role.jackal.killCoolDown" : "Kill Cool Down"
"role.jackal.numOfKillingToCreateSidekick" : "Num Of Killing To Create Sidekick"

"role.sidekick.name" : "Sidekick"
"role.sidekick.short" : "S"
"role.sidekick.hint" : "Assist Jackal."
"role.sidekick.info" : "You became Jackal when Jackal dies."
"role.sidekick.canKill" : "Sidekick Can Kill"
"role.sidekick.killCoolDown" : "Kill Cool Down"
"role.sidekick.takeOverOriginalRole" : "Take Over Original Role"
"role.sidekick.canCreateSidekick" : "Can Create Sidekick"
"role.sidekick.canUseVents" : "Can Use Vents"

"role.jester.name" : "Jester"
"role.jester.short" : "J"
"role.jester.description" : "Get Voted Out"
"role.jester.hint" : "Get Voted Out."
"role.jester.info" : "You have to voted out to win."
"role.jester.help.dragAndDrop" : "Drag and drop dead bodies."
"role.jester.help.blank" : "Shoot blanks"
"role.jester.canUseVents" : "Can Use Vents"
"role.jester.canInvokeSabotage" : "Can Invoke Sabotage"
"role.jester.canFixLightsAndComms" : "Can Fix Lights And Comms"
"role.jester.ventCoolDown" : "Vent Cool Down"
"role.jester.ventDuration" : "Vent Duration"
"role.jester.canDragBodies" : "Can Drag Dead Bodies"
"role.jester.canFireBlankShots" : "Can Fire Blank Shots"
"role.jester.isGuessable" : "Is Guessable"
"role.jester.isGuessable.niceOnly" : "Nice Only"

"role.opportunist.name" : "Opportunist"
"role.opportunist.short" : "O"
"role.opportunist.description" : "Wait for Opportunity"
"role.opportunist.hint" : "Do Tasks All and Survive."
"role.opportunist.info" : "You have to do your best to survive.\nIf all your task are completed, you can win with other players."
"role.opportunist.numOfTasks" : "Num Of Tasks"
"role.opportunist.canUseVents" : "Can Use Vents"
"role.opportunist.additionalEndText" : " <color=#ffffffff>with</color> <color=#6afc2dff>Opportunist</color>"
"role.opportunist.ventCoolDown" : "Vent Cool Down"
"role.opportunist.ventDuration" : "Vent Duration"
"role.opportunist.canWinWithArsonist" : "Can Win With Arsonist"
"role.opportunist.canWinWithEmpiric" : "Can Win With Empiric"
"role.opportunist.canWinWithJester" : "Can Win With Jester"
"role.opportunist.canWinWithVulture" : "Can Win With Vulture"
"role.opportunist.canWinWithLovers" : "Can Win With Lovers"
"role.opportunist.canWinWithAvenger" : "Can Win With Avenger"
"role.opportunist.task.staying" : "Stay at %OBJ%"

"role.paparazzo.name" : "Paparazzo"
"role.paparazzo.short" : "P"
"role.paparazzo.description" : "Take a Super Shot!"
"role.paparazzo.hint" : "Take and Disclose Photos"
"role.paparazzo.info" : "You can take a photo. You need to take and disclose pictures of other players.\nYou can release one of the photo on a meeting."
"role.paparazzo.help.camera" : "Take a photo."
"role.paparazzo.shootCoolDown" : "Film Cool Down"
"role.paparazzo.winConditionSubject" : "Win Condition (Subject)"
"role.paparazzo.winConditionSubject.allAlives" : "All Alives"
"role.paparazzo.winConditionDisclosed" : "Win Condition (Disclosed)"
"role.paparazzo.canUseVents" : "Can Use Vents"
"role.paparazzo.taskText" : "Take a Photo (%DETAIL%)"
"role.paparazzo.taskTextSubject" : "Subjects %CS%/%GS%"
"role.paparazzo.taskTextDisclosed" : "Disclosed %CD%/%GD%"
"role.paparazzo.sharing.confirm" : "Are you sure you want to share?"
"role.paparazzo.sharing.failed" : "The Time to share is over."
"role.paparazzo.isGuessable" : "Is Guessable"

"role.teamSanta.name" : "Team Santa"
"role.teamSanta.info" : "You were welcomed into Team Santa.\nWork together for victory."

"role.santaClaus.name" : "Santa Claus"
"role.santaClaus.short" : "SC"
"role.santaClaus.description" : "He is Coming to the Ship"
"role.santaClaus.hint" : "Santa Claus is on his way"
"role.santaClaus.info" : "You can invite players to your team.\nYour team will win if only members of your team are alive."
"role.santaClaus.help.santa" : "Give a present to invite to your team."
"role.santaClaus.santaClausIsGuessable" : "Santa Claus Is Guessable"
"role.santaClaus.tasksPerPresent" : "Tasks Per Present"
"role.santaClaus.maxPresents" : "Max Presents"
"role.santaClaus.killCoolDown" : "Kill Cool Down"
"role.santaClaus.occupyDoubleRoleCount" : "Occupy Double Role Count"

"role.blackSanta.name" : "Black Santa"
"role.blackSanta.short" : "BS"
"role.blackSanta.description" : "Find the Naughty!"
"role.blackSanta.hint" : "Santa Claus is on his way"
"role.blackSanta.info" : "You kill enemies to win your team.When your ability is charged, \nyour killing is capture and place dead body that you own.\nYour team will win if only members of your team are alive."
"role.blackSanta.help.capture" : "You can capture dead body."
"role.blackSanta.help.release" : "You can place dead body that you own."

"role.spectre.name" : "Spectre"
"role.spectre.short" : "S"
"role.spectre.description" : "Use your strength to hide from the Crew"
"role.spectre.hint" : "Hide and Survive."
"role.spectre.info" : "You must survive to win.\nYou can get charges for hiding by doing tasks."
"role.spectre.spawnImmoralist" : "Can Create Immoralist"
"role.spectre.occupyDoubleRoleCount" : "Occupy Double Role Count"
"role.spectre.spectreTask" : "Spectre Task Mode"
"role.spectre.spectreTask.eatTheFried" : "The Fried Task"
"role.spectre.spectreTask.deliveryRancor" : "Deliver Rancor Task"
"role.spectre.numOfTheFriedRequiredToWin" : "Num Of The Fried Required To Win"
"role.spectre.clarifyCharge" : "Clarify Charge"
"role.spectre.clarifyDuration" : "Clarify Duration"
"role.spectre.clarifyCoolDown" : "Clarify Cool Down"
"role.spectre.lastImpostorCanGuessSpectre" : "Last Impostor Can Guess Spectre"
"role.spectre.canTakeOverSabotageWin" : "Can Take Over Sabotage Win"
"role.spectre.canTakeOverTaskWin" : "Can Take Over Task Win"
"role.spectre.canFixEmergencySabotage" : "Can Fix Emergency Sabotage"
"role.spectre.ventCoolDown" : "Vent Cool Down"
"role.spectre.ventDuration" : "Vent Duration"
"role.spectre.task.fried" : "Eat The Fried Secretly"
"role.spectre.task.rancor" : "Delivery Grudge Messages"
"role.spectre.task.rancor.phase" : "Phase %PHASE%: %DETAIL%"
"role.spectre.task.rancor.phase.letter" : "Get a Letter"
"role.spectre.task.rancor.phase.delivery" : "Delivery the Grudge to %PLAYER%"
"role.spectre.task.rancor.phase.statue" : "Store Power in Statues"

"role.vulture.name" : "Vulture"
"role.vulture.short" : "V"
"role.vulture.description" : "Eat Corpses to Win"
"role.vulture.hint" : "Eat Dead Bodies."
"role.vulture.info" : "You have to eat dead bodies to win.\nYou can see the bodies' location."
"role.vulture.help.eat" : "Eat dead bodies."
"role.vulture.eatenCountNeeded" : "Count of Eaten Needed"
"role.vulture.eatCoolDown" : "Eat Cool Down"
"role.vulture.ventCoolDown" : "Vent Cool Down"
"role.vulture.ventDuration" : "Vent Duration"

"role.crewmate.secret.name" : "???"
"role.impostor.secret.name" : "???"
"role.crewmate.secret.short" : "?"
"role.impostor.secret.short" : "?"
"role.crewmate.secret.description" : "Do Task For Arousal"
"role.impostor.secret.description" : "Kill For Arousal"
"role.crewmate.secret.hint" : "Do Task for Arousal."
"role.impostor.secret.hint" : "Kill for Arousal."
"role.crewmate.secret.info" : "Your role will be revealed as you complete tasks."
"role.impostor.secret.info" : "Your role will be revealed as you kill players."

"role.extra.chanceCategory1" : "Assignment Category"
"role.extra.chanceCategory2" : "Assignment Category 2"
"role.extra.chanceCategory3" : "Assignment Category 3"
"role.extra.chanceCategory4" : "Assignment Category 4"
"role.extra.chanceCategory5" : "Assignment Category 5"
"role.extra.chanceRate" : "Assignment Chance"

"role.inheritedJailer.name" : "Inherited Jailer"
"role.inheritedJailer.info" : "You inherited Jailer's ability. You can view remote admin."

"role.bloody.name" : "Bloody"
"role.bloody.short" :"Bl"
"role.bloody.description" : "Your killer leaves a bloody trace"
"role.bloody.info" : "Your murderer will bathe in blood."
"role.bloody.bloodyDuration" : "Bloody Duration"

"role.confused.name" : "Confused"
"role.confused.short" : "CF"
"role.confused.info" : "You cannot find the true form of my companions."
"role.confused.description" : "Maybe it's just a hallucination."
"role.confused.chanceOfShuffle" : "Chance Of Shuffle"
"role.confused.numOfShuffledPlayers" : "Num Of Shuffled Players"

"role.drunk.name" : "Drunk"
"role.drunk.short" : "Dk"
"role.drunk.description" : "Your control is reversed"
"role.drunk.info" : "Your control is reversed."

"role.lastImpostor.name" : "Last Impostor"
"role.lastImpostor.info" : "You're the last Impostor."
"role.lastImpostor.guessGuiTitle" : "Who is the Spectre?"

"role.lover.name" : "Lover"
"role.lover.description" : "You're in <color=#fc04bdff>Love</color> with %NAME%"
"role.lover.info" : "You have the partner. When one of yours,\nanother follows someone into death.\nYou can choose any player to change to Trilemma."
"role.lover.help.involve" : "Change to Trilemma with your chosen. (ONLY Trilemma mode)"
"role.lover.maxPairs" : "Max Couples"
"role.lover.mode" : "Lover Mode"
"role.lover.mode.standard" : "Standard"
"role.lover.mode.avenger" : "Avenger"
"role.lover.chanceThatOneLoverIsImpostor" : "Chance That One Lover Is Impostor"
"role.lover.loversAsIndependentSide" : "Lovers As Independent Side"
"role.lover.allowExtraWinning" : "Allow Extra Winning"
"role.lover.canChangeTrilemma" : "Can Change To Trilemma"
"role.lover.additionalEndText" : " <color=#ffffffff>with</color> <color=#fb02beff>Lovers</color>"

"role.trilemma.name" : "Trilemma"
"role.trilemma.short" : "Tr"
"role.trilemma.info" : "You're the team of 3 players. When one of yours, others follow someone into death.\nWhen only the members of the team, your team will win."

"role.avenger.name" : "Avenger"
"role.avenger.short" : "A"
"role.avenger.hint" : "Kill Your Lover's Murderer And Survive."
"role.avenger.info" : "Your lover is gone. Now is the time for revenge.\nKill your lover's murderer and survive.\n\nYou are always in my heart. I'll take you the big moment."
"role.avenger.killCoolDown" : "Kill Cool Down"
"role.avenger.murderCanKnowAvenger" : "Murder Can Know Avenger"
"role.avenger.canKnowExistenceOfAvenger" : "Can Know Existence Of Avenger"
"role.avenger.canKnowExistenceOfAvenger.everyone" : "Everyone"
"role.avenger.canKnowExistenceOfAvenger.onlyKiller" : "Only Killer"
"role.avenger.showFlashForMurderer" : "Show Flash For Murderer"
"role.avenger.avengerNoticeIntervalOption" : "Notice Interval For Avenger"
"role.avenger.murderNoticeIntervalOption" : "Notice Interval For Murder"
"role.avenger.canTakeOverSabotageWin" : "Can Take Over Sabotage Win"
"role.avenger.ventCoolDown" : "Vent Cool Down"
"role.avenger.ventDuration" : "Vent Duration"

"role.avengerTarget.name" : "[WARING] You're being targeted by Avenger."
"role.avengerTarget.info" : "You killed one of lovers.\nThe other of them may take the chance to kill you."

"role.investigator.name" : "Investigator"
"role.investigator.short" : "Iv"
"role.investigator.description" : "Reveal one's true identity"

"role.gambler.name" : "Gambler"
"role.gambler.description" : "Tonight's Victory"

"role.player.name" : "Player"
"role.player.short" : "P"
"role.player.hint" : "You're Game Player."
"role.player.description" : "The Game Is About To Start"
"role.player.info" : "You're game player."

"role.halley.name" : "Halley"
"role.halley.short" : "Hl"
"role.halley.hint" : "Escape from prison"

"role.biela.name" : "Biela"
"role.biela.short" : "Bl"
"role.biela.hint" : "Run from hell"

"option.escapeHunter" : "Hunter"

"role.polis.name" : "Police"
"role.polis.short" : "Pl"
"role.polis.arrestCoolDown" : "Arrest Cooldown"

"role.metaRole.name" : "Free Play"
"role.metaRole.info" : "You can measure the distance.\n\n - 1 : Set origin at the current position\n - 2 : Open roles menu\n - ESC : Close roles menu"

"role.hadar.name" : "Hadar"
"role.hadar.short" : "HA"
"role.hadar.hint" : "Intimidate the escape"
"role.hadar.damageRadius" : "Effective damage distance"
"role.hadar.damageLevel" : "Damage intensity"
"role.hadar.reappearance" : "Reappearance cooldown"
"role.hadar.disappearance" : "Disappearance cooldown"

"role.ritualCrewmate.name" : "Crewmate"
"role.ritualCrewmate.short" : "Crewmate"
"role.ritualCrewmate.description" : "Escape this cult ritual"
"role.ritualCrewmate.info" : ""

"role.killer.name" : "Killer"
"role.killer.short" : "Killer"
"role.killer.description" : "Exterminate all crewmates"
"role.killer.info" : ""

"role.poltergeist.name" : "Poltergeist"
"role.poltergeist.short" : "P"
"role.poltergeist.hint" : "Reel Dead Bodies."
"role.poltergeist.info" : "You can reel the dead body."
"role.poltergeist.help.poltergeist" : "Reel dead body."
"role.poltergeist.poltergeistCoolDown" : "Poltergeist Cool Down"
"role.poltergeist.hasCrewmateTask" : "Has Crewmate Task"

"role.hider.name" : "Hider"
"role.hider.hint" : "Hide and Survive."
"role.hider.description" : "Hide and Survive."

"role.seeker.name" : "Seeker"

"role.cleanerHnS.name" : "Cleaner"
"role.cleanerHnS.hint" : "You Can Erase Dead Bodies."
"role.cleanerHnS.description" : "You Can Erase Dead Bodies."

"role.hadarHnS.name" : "Hadar"
"role.hadarHnS.hint" : "Raid from Underground."
"role.hadarHnS.description" : "Raid from Underground."

"role.raiderHnS.name" : "Raider"
"role.raiderHnS.hint" : "You Can Throw Axes."
"role.raiderHnS.description" : "You Can Throw Axes."

"role.reaperHnS.name" : "Reaper"
"role.reaperHnS.hint" : "You Can Drag Dead Bodies."
"role.reaperHnS.description" : "You Can Drag Dead Bodies."

"side.crewmate.name" : "Crewmate"
"side.impostor.name" : "Impostor"
"side.arsonist.name" : "Arsonist"
"side.chainShifter.name" : "Chain Shifter"
"side.empiric.name" : "Empiric"
"side.jackal.name" : "Jackal"
"side.jester.name" : "Jester"
"side.opportunist.name" : "Opportunist"
"side.paparazzo.name" : "Paparazzo"
"side.spectre.name" : "Spectre"
"side.vulture.name" : "Vulture"
"side.santaClaus.name" : "Team Santa"
"side.investigator.name" : "Investigator"
"side.gamePlayer.name" : "Game Player"
"side.killer.name" : "Killer"
"side.void.name" : "VOID"

"roles.category.default" : "Default"
"roles.category.crewmate" : "Crewmate"
"roles.category.impostor" : "Impostor"
"roles.category.neutral" : "Neutral"
"roles.category.lover" : "Lover"
"roles.category.jackal" : "Jackal"
"roles.category.vulture" : "Vulture"

"game.message.countDown" : "Starting in %COUNT%s"
"game.message.start" : "Game Start!"

"game.message.observerGuide" : "[%OBSERVER%]:Overlooking  [%LEFT%][%RIGHT%]:Change Eyesight [Esc]:Come Back to My Eyesight"

"game.minigame.waitSpawning": "Wait for other players..."

"game.device.timeRemaining" : "%TIMER%"
"game.device.restrictOutOfTime" : "Not Available"

"task.hudOverride.name" : "You cannot know where are tasks..."

"perks.perk" : "PERK"

"perks.unselected.name" : "Unselected"
"perks.unselected.flavor" : "You can invoke perk power..."

"perks.unequip.name" : "Unequip"
"perks.unequip.flavor" : "Unequip the perk."

"perks.intuition.name" : "Intuition"
"perks.intuition.flavor" : "The threat area is extended by $PROP0$%.\nIt only affects you."

"perks.tenacity.name" : "Tenacity"
"perks.tenacity.flavor" : "The threat area is extended by $PROP0$%\neach time a crewmate is killed. It only affects you."

"perks.lifeline.name" : "Lifeline"
"perks.lifeline.flavor" : "You get $PROP0$ charge to revive, and $PROP1$% higher resurrection efficiency."

"perks.cooperativeness.name" : "Cooperativeness"
"perks.cooperativeness.flavor" : "You get $PROP1$% more task contribution\nwhen your allies are within $PROP0$m range."

"perks.patience.name" : "Patience"
"perks.patience.flavor" : "You know how to act stealthily. On the final stage,\nthe seeker cannot know where you are by ping.\nThis ability cannot activate continuously."

"perks.sprint.name" : "Sprint"
